Game URL,Quarter,Time,Left Event,Right Event
Q1,6:07,,숀 롱 2점슛성공,
Q1,6:18,자밀 워니 2점슛성공,,
Q1,6:41,,박무빈 자유투성공,
Q1,6:41,,박무빈 자유투시도,
Q1,6:41,팀파울,,
Q1,6:41,오재현 파울자유투,,
Q1,6:53,안영준 2점슛성공,,
Q1,7:14,,팀속공,
Q1,7:14,,서명진 2점슛성공,
Q1,7:19,,서명진 수비리바운드,
Q1,7:21,최부경 2점슛시도,,
Q1,7:37,,이우석 3점슛성공,
Q1,7:55,팀속공,,
Q1,7:55,김선형 2점슛성공,,
Q1,7:57,김선형 공격리바운드,,
Q1,7:59,오재현 2점슛시도,,
Q1,8:02,최부경 스틸,,
Q1,8:04,,숀 롱 턴오버,
Q1,8:27,김선형 어시스트,,
Q1,8:27,최부경 2점슛성공,,
Q1,8:42,,숀 롱 2점슛성공,
Q1,8:44,,숀 롱 공격리바운드,
Q1,8:45,,숀 롱 2점슛시도,
Q1,8:58,,이우석 수비리바운드,
Q1,8:59,최부경 2점슛시도,,
Q1,9:16,안영준 수비리바운드,,
Q1,9:17,,이우석 3점슛시도,
Q1,9:28,,숀 롱 수비리바운드,
Q1,9:30,안영준 2점슛시도,,
Q1,9:45,,이우석 턴오버,
Q1,게임시작,,,
Q1,10:00,,숀 롱 교체(IN),
Q1,10:00,,이우석 교체(IN),
Q1,10:00,,서명진 교체(IN),
Q1,10:00,,박무빈 교체(IN),
Q1,10:00,,신민석 교체(IN),
Q1,10:00,자밀 워니 교체(IN),,
Q1,10:00,오재현 교체(IN),,
Q1,10:00,최부경 교체(IN),,
Q1,10:00,안영준 교체(IN),,
Q1,10:00,김선형 교체(IN),,
Q2,2쿼터 시작,,,
Q2,0:00,,한호빈 교체(OUT),
Q2,0:00,,게이지 프림 교체(OUT),
Q2,0:00,,장재석 교체(OUT),
Q2,0:00,,이우석 교체(OUT),
Q2,0:00,,신민석 교체(OUT),
Q2,0:00,자밀 워니 교체(OUT),,
Q2,0:00,김형빈 교체(OUT),,
Q2,0:00,최부경 교체(OUT),,
Q2,0:00,김선형 교체(OUT),,
Q2,0:00,최원혁 교체(OUT),,
Q2,게임종료,,,
Q2,0:01,자밀 워니 3점슛시도,,
Q2,0:04,,이우석 턴오버,
Q2,0:18,자밀 워니 어시스트,,
Q2,0:18,최원혁 3점슛성공,,
Q2,0:38,,이우석 교체(IN),
Q2,0:38,,서명진 교체(OUT),
Q2,0:38,,게이지 프림 자유투성공,
Q2,0:38,,게이지 프림 자유투성공,
Q2,0:38,자밀 워니 파울자유투,,
Q2,0:55,최원혁 어시스트,,
Q2,0:55,자밀 워니 2점슛성공,,
Q2,0:58,최원혁 공격리바운드,,
Q2,0:59,김형빈 2점슛시도,,
Q2,1:12,김형빈 공격리바운드,,
Q2,1:15,자밀 워니 3점슛시도,,
Q2,1:37,작전시간,,
Q2,1:37,,게이지 프림 어시스트,
Q2,1:37,,서명진 3점슛성공,
Q2,1:55,김선형 어시스트,,
Q2,1:55,최원혁 3점슛성공,,
Q2,2:13,,서명진 교체(IN),
Q2,2:13,,미구엘 안드레 옥존 교체(OUT),
Q2,2:13,,장재석 교체(IN),
Q2,2:13,,함지훈 교체(OUT),
Q2,2:13,,팀파울,
Q2,2:13,,한호빈 파울,
Q2,2:16,김형빈 수비리바운드,,
Q2,2:17,,함지훈 2점슛시도,
Q2,2:38,팀속공,,
Q2,2:38,자밀 워니 어시스트,,
Q2,2:38,최부경 2점슛성공,,
Q2,2:46,최부경 수비리바운드,,
Q2,2:49,,미구엘 안드레 옥존 2점슛시도,
Q2,3:07,최원혁 교체(IN),,
Q2,3:07,오재현 교체(OUT),,
Q2,3:07,,작전시간,
Q2,3:07,팀속공,,
Q2,3:07,최부경 어시스트,,
Q2,3:07,김선형 2점슛성공,,
Q2,3:13,김형빈 수비리바운드,,
Q2,3:15,,미구엘 안드레 옥존 3점슛시도,
Q2,3:30,김선형 어시스트,,
Q2,3:30,최부경 2점슛성공,,
Q2,3:47,,팀속공,
Q2,3:47,,미구엘 안드레 옥존 어시스트,
Q2,3:47,,신민석 2점슛성공,
Q2,3:52,,게이지 프림 수비리바운드,
Q2,3:53,,게이지 프림 블록,
Q2,3:54,오재현 3점슛시도,,
Q2,4:08,,게이지 프림 자유투성공,
Q2,4:08,,게이지 프림 자유투시도,
Q2,4:08,김형빈 교체(IN),,
Q2,4:08,장문호 교체(OUT),,
Q2,4:08,최부경 파울자유투,,
Q2,4:16,,함지훈 공격리바운드,
Q2,4:17,,신민석 3점슛시도,
Q2,4:30,오재현 어시스트,,
Q2,4:30,자밀 워니 2점슛성공,,
Q2,4:33,오재현 공격리바운드,,
Q2,4:34,,미구엘 안드레 옥존 블록,
Q2,4:35,오재현 2점슛시도,,
Q2,4:42,장문호 공격리바운드,,
Q2,4:44,김선형 3점슛시도,,
Q2,4:58,,신민석 교체(IN),
Q2,4:58,,이우석 교체(OUT),
Q2,4:58,장문호 교체(IN),,
Q2,4:58,안영준 교체(OUT),,
Q2,4:58,,미구엘 안드레 옥존 자유투성공,
Q2,4:58,,미구엘 안드레 옥존 자유투성공,
Q2,4:58,최부경 교체(IN),,
Q2,4:58,오세근 교체(OUT),,
Q2,4:58,자밀 워니 교체(IN),,
Q2,4:58,아이재아 힉스 교체(OUT),,
Q2,4:58,팀파울,,
Q2,4:58,안영준 파울자유투,,
Q2,5:09,팀파울,,
Q2,5:09,아이재아 힉스 파울,,
Q2,5:09,,이우석 스틸,
Q2,5:09,김선형 턴오버,,
Q2,5:17,오세근 수비리바운드,,
Q2,5:20,,이우석 3점슛시도,
Q2,5:26,,함지훈 스틸,
Q2,5:27,아이재아 힉스 턴오버,,
Q2,5:44,,이우석 어시스트,
Q2,5:44,,한호빈 3점슛성공,
Q2,6:00,팀파울,,
Q2,6:00,오세근 파울,,
Q2,6:03,,한호빈 공격리바운드,
Q2,6:06,,이우석 3점슛시도,
Q2,6:11,,미구엘 안드레 옥존 스틸,
Q2,6:12,오재현 턴오버,,
Q2,6:24,,팀속공,
Q2,6:24,,미구엘 안드레 옥존 어시스트,
Q2,6:24,,게이지 프림 2점슛성공,
Q2,6:28,,게이지 프림 스틸,
Q2,6:29,안영준 턴오버,,
Q2,6:43,,팀파울,
Q2,6:43,,미구엘 안드레 옥존 파울,
Q2,6:45,오재현 스틸,,
Q2,6:46,,게이지 프림 턴오버,
Q2,6:57,,이우석 수비리바운드,
Q2,6:59,김선형 3점슛시도,,
Q2,7:17,,미구엘 안드레 옥존 2점슛성공,
Q2,7:32,,작전시간,
Q2,7:32,오재현 어시스트,,
Q2,7:32,아이재아 힉스 2점슛성공,,
Q2,7:41,오재현 수비리바운드,,
Q2,7:43,,이우석 2점슛시도,
Q2,8:01,김선형 어시스트,,
Q2,8:01,오세근 3점슛성공,,
Q2,8:09,아이재아 힉스 공격리바운드,,
Q2,8:10,오세근 3점슛시도,,
Q2,8:29,,한호빈 교체(IN),
Q2,8:29,,박무빈 교체(OUT),
Q2,8:29,김선형 교체(IN),,
Q2,8:29,최원혁 교체(OUT),,
Q2,8:29,작전시간,,
Q2,8:29,,팀속공,
Q2,8:29,,박무빈 어시스트,
Q2,8:29,,이우석 3점슛성공,
Q2,8:33,,박무빈 수비리바운드,
Q2,8:35,오재현 2점슛시도,,
Q2,8:46,,게이지 프림 2점슛성공,
Q2,9:04,아이재아 힉스 자유투성공,,
Q2,9:04,아이재아 힉스 자유투시도,,
Q2,9:04,,팀파울,
Q2,9:04,,미구엘 안드레 옥존 파울자유투,
Q2,9:25,,게이지 프림 자유투성공,
Q2,9:25,팀파울,,
Q2,9:25,아이재아 힉스 파울자유투,,
Q2,9:25,,게이지 프림 2점슛성공,
Q2,9:26,,게이지 프림 공격리바운드,
Q2,9:28,,미구엘 안드레 옥존 2점슛시도,
Q2,9:48,팀파울,,
Q2,9:48,최원혁 파울,,
Q2,9:48,,이우석 수비리바운드,
Q2,9:49,아이재아 힉스 2점슛시도,,
Q2,10:00,,게이지 프림 교체(IN),
Q2,10:00,,숀 롱 교체(OUT),
Q2,10:00,아이재아 힉스 교체(IN),,
Q2,10:00,안영준 교체(IN),,
Q2,10:00,장문호 교체(OUT),,
Q2,10:00,자밀 워니 교체(OUT),,
Q2,게임시작,,,
Q2,10:00,,숀 롱 교체(IN),
Q2,10:00,,함지훈 교체(IN),
Q2,10:00,,이우석 교체(IN),
Q2,10:00,,미구엘 안드레 옥존 교체(IN),
Q2,10:00,,박무빈 교체(IN),
Q2,10:00,장문호 교체(IN),,
Q2,10:00,오세근 교체(IN),,
Q2,10:00,자밀 워니 교체(IN),,
Q2,10:00,오재현 교체(IN),,
Q2,10:00,최원혁 교체(IN),,
Q3,3쿼터 시작,,,
Q3,0:00,,한호빈 교체(OUT),
Q3,0:00,,게이지 프림 교체(OUT),
Q3,0:00,,함지훈 교체(OUT),
Q3,0:00,,이우석 교체(OUT),
Q3,0:00,,서명진 교체(OUT),
Q3,0:00,오세근 교체(OUT),,
Q3,0:00,자밀 워니 교체(OUT),,
Q3,0:00,오재현 교체(OUT),,
Q3,0:00,안영준 교체(OUT),,
Q3,0:00,최원혁 교체(OUT),,
Q3,게임종료,,,
Q3,0:01,,이우석 3점슛시도,
Q3,0:12,팀파울,,
Q3,0:12,안영준 파울,,
Q3,0:17,최원혁 2점슛성공,,
Q3,0:34,자밀 워니 수비리바운드,,
Q3,0:36,,이우석 3점슛시도,
Q3,0:45,안영준 교체(IN),,
Q3,0:45,김선형 교체(OUT),,
Q3,0:45,팀파울,,
Q3,0:45,오재현 파울,,
Q3,0:48,팀속공,,
Q3,0:48,오재현 어시스트,,
Q3,0:48,자밀 워니 덩크슛성공,,
Q3,0:50,오재현 수비리바운드,,
Q3,0:54,,서명진 3점슛시도,
Q3,0:58,,한호빈 수비리바운드,
Q3,1:00,,게이지 프림 블록,
Q3,1:03,자밀 워니 2점슛시도,,
Q3,1:09,자밀 워니 수비리바운드,,
Q3,1:10,,게이지 프림 2점슛시도,
Q3,1:31,자밀 워니 2점슛성공,,
Q3,1:45,,서명진 어시스트,
Q3,1:45,,게이지 프림 3점슛성공,
Q3,1:53,팀파울,,
Q3,1:53,오재현 파울,,
Q3,2:02,,게이지 프림 수비리바운드,
Q3,2:03,오세근 2점슛시도,,
Q3,2:04,오세근 공격리바운드,,
Q3,2:06,최원혁 2점슛시도,,
Q3,2:23,,게이지 프림 2점슛성공,
Q3,2:43,오재현 어시스트,,
Q3,2:43,자밀 워니 2점슛성공,,
Q3,2:59,,팀속공,
Q3,2:59,,서명진 어시스트,
Q3,2:59,,게이지 프림 2점슛성공,
Q3,3:05,,이우석 수비리바운드,
Q3,3:07,자밀 워니 3점슛시도,,
Q3,3:20,,팀턴오버,
Q3,3:20,,이우석 3점슛시도,
Q3,3:46,,작전시간,
Q3,3:46,자밀 워니 2점슛성공,,
Q3,4:05,,한호빈 교체(IN),
Q3,4:05,,박무빈 교체(OUT),
Q3,4:05,,게이지 프림 교체(IN),
Q3,4:05,,숀 롱 교체(OUT),
Q3,4:05,팀리바운드,,
Q3,4:06,,박무빈 3점슛시도,
Q3,4:18,오재현 교체(IN),,
Q3,4:18,안영준 교체(OUT),,
Q3,4:20,자밀 워니 2점슛성공,,
Q3,4:22,자밀 워니 공격리바운드,,
Q3,4:23,자밀 워니 2점슛시도,,
Q3,4:24,자밀 워니 공격리바운드,,
Q3,4:24,,이우석 블록,
Q3,4:25,김선형 2점슛시도,,
Q3,4:29,김선형 수비리바운드,,
Q3,4:32,,서명진 2점슛시도,
Q3,4:44,,팀리바운드,
Q3,4:44,,이우석 블록,
Q3,4:44,안영준 2점슛시도,,
Q3,4:58,,함지훈 교체(IN),
Q3,4:58,,신민석 교체(OUT),
Q3,4:58,오세근 교체(IN),,
Q3,4:58,최부경 교체(OUT),,
Q3,4:58,,팀파울,
Q3,4:58,,신민석 파울,
Q3,4:59,김선형 수비리바운드,,
Q3,5:00,,서명진 3점슛시도,
Q3,5:25,자밀 워니 어시스트,,
Q3,5:25,김선형 2점슛성공,,
Q3,5:40,김선형 수비리바운드,,
Q3,5:41,,신민석 3점슛시도,
Q3,5:54,,팀리바운드,
Q3,5:54,안영준 3점슛시도,,
Q3,6:19,최원혁 교체(IN),,
Q3,6:19,오재현 교체(OUT),,
Q3,6:19,작전시간,,
Q3,6:19,,이우석 어시스트,
Q3,6:19,,신민석 3점슛성공,
Q3,6:33,,신민석 수비리바운드,
Q3,6:35,최부경 2점슛시도,,
Q3,6:42,,팀파울,
Q3,6:42,,신민석 파울,
Q3,6:42,팀리바운드,,
Q3,6:42,안영준 3점슛시도,,
Q3,6:50,,팀파울,
Q3,6:50,,신민석 파울,
Q3,7:08,,서명진 어시스트,
Q3,7:08,,박무빈 2점슛성공,
Q3,7:21,자밀 워니 2점슛성공,,
Q3,7:46,,팀속공,
Q3,7:46,,박무빈 어시스트,
Q3,7:46,,이우석 2점슛성공,
Q3,7:51,,박무빈 수비리바운드,
Q3,7:53,김선형 2점슛시도,,
Q3,8:05,,서명진 어시스트,
Q3,8:05,,숀 롱 2점슛성공,
Q3,8:24,팀파울,,
Q3,8:24,최부경 파울,,
Q3,8:24,,팀리바운드,
Q3,8:24,오재현 2점슛시도,,
Q3,8:36,,팀파울,
Q3,8:36,,서명진 파울,
Q3,8:52,,박무빈 어시스트,
Q3,8:52,,신민석 3점슛성공,
Q3,9:05,김선형 어시스트,,
Q3,9:05,오재현 3점슛성공,,
Q3,9:21,,이우석 어시스트,
Q3,9:21,,박무빈 3점슛성공,
Q3,9:32,김선형 2점슛성공,,
Q3,9:51,팀리바운드,,
Q3,9:52,,신민석 3점슛시도,
Q3,10:00,,숀 롱 교체(IN),
Q3,10:00,,서명진 교체(IN),
Q3,10:00,,박무빈 교체(IN),
Q3,10:00,,한호빈 교체(OUT),
Q3,10:00,,게이지 프림 교체(OUT),
Q3,10:00,,장재석 교체(OUT),
Q3,10:00,오재현 교체(IN),,
Q3,10:00,안영준 교체(IN),,
Q3,10:00,김형빈 교체(OUT),,
Q3,10:00,최원혁 교체(OUT),,
Q3,게임시작,,,
Q3,10:00,,한호빈 교체(IN),
Q3,10:00,,게이지 프림 교체(IN),
Q3,10:00,,장재석 교체(IN),
Q3,10:00,,이우석 교체(IN),
Q3,10:00,,신민석 교체(IN),
Q3,10:00,자밀 워니 교체(IN),,
Q3,10:00,김형빈 교체(IN),,
Q3,10:00,최부경 교체(IN),,
Q3,10:00,김선형 교체(IN),,
Q3,10:00,최원혁 교체(IN),,
Q4,4쿼터 시작,,,
Q4,0:00,,한호빈 교체(OUT),
Q4,0:00,,숀 롱 교체(OUT),
Q4,0:00,,함지훈 교체(OUT),
Q4,0:00,,이우석 교체(OUT),
Q4,0:00,,서명진 교체(OUT),
Q4,0:00,자밀 워니 교체(OUT),,
Q4,0:00,오재현 교체(OUT),,
Q4,0:00,최부경 교체(OUT),,
Q4,0:00,안영준 교체(OUT),,
Q4,0:00,김선형 교체(OUT),,
Q4,게임종료,,,
Q4,0:01,김선형 2점슛시도,,
Q4,0:01,김선형 공격리바운드,,
Q4,0:03,자밀 워니 2점슛시도,,
Q4,0:04,오재현 스틸,,
Q4,0:06,,서명진 턴오버,
Q4,0:34,,작전시간,
Q4,0:34,팀속공,,
Q4,0:34,안영준 어시스트,,
Q4,0:34,자밀 워니 2점슛성공,,
Q4,0:35,자밀 워니 스틸,,
Q4,0:37,,함지훈 턴오버,
Q4,0:58,,작전시간,
Q4,0:58,최부경 자유투성공,,
Q4,0:58,최부경 자유투시도,,
Q4,0:58,,팀파울,
Q4,0:58,,이우석 파울자유투,
Q4,0:58,최부경 공격리바운드,,
Q4,0:58,자밀 워니 2점슛시도,,
Q4,1:09,작전시간,,
Q4,1:09,김선형 자유투성공,,
Q4,1:09,,팀파울,
Q4,1:09,,함지훈 기타파울 테크니컬 파울,
Q4,1:09,,함지훈 턴오버,
Q4,1:17,,숀 롱 수비리바운드,
Q4,1:19,자밀 워니 2점슛시도,,
Q4,1:44,,한호빈 어시스트,
Q4,1:44,,이우석 3점슛성공,
Q4,2:07,자밀 워니 2점슛성공,,
Q4,2:26,작전시간,,
Q4,2:26,,함지훈 자유투성공,
Q4,2:26,,한호빈 어시스트,
Q4,2:26,,함지훈 자유투성공,
Q4,2:26,팀파울,,
Q4,2:26,자밀 워니 파울자유투,,
Q4,2:50,안영준 어시스트,,
Q4,2:50,오재현 3점슛성공,,
Q4,3:05,,서명진 어시스트,
Q4,3:05,,이우석 3점슛성공,
Q4,3:28,,팀리바운드,
Q4,3:28,김선형 2점슛시도,,
Q4,3:35,,숀 롱 교체(IN),
Q4,3:35,,게이지 프림 교체(OUT),
Q4,3:35,,팀파울,
Q4,3:35,,게이지 프림 파울,
Q4,3:35,안영준 수비리바운드,,
Q4,3:36,,게이지 프림 2점슛시도,
Q4,3:37,,게이지 프림 공격리바운드,
Q4,3:37,오재현 블록,,
Q4,3:38,,함지훈 2점슛시도,
Q4,3:45,최부경 교체(IN),,
Q4,3:45,오세근 교체(OUT),,
Q4,3:45,오재현 교체(IN),,
Q4,3:45,최원혁 교체(OUT)  5반칙,,
Q4,3:45,팀파울,,
Q4,3:45,최원혁 파울,,
Q4,4:00,,서명진 수비리바운드,
Q4,4:02,김선형 3점슛시도,,
Q4,4:19,,팀속공,
Q4,4:19,,서명진 어시스트,
Q4,4:19,,게이지 프림 덩크슛성공,
Q4,4:23,,함지훈 스틸,
Q4,4:24,안영준 턴오버,,
Q4,4:39,,팀파울,
Q4,4:39,,한호빈 파울,
Q4,4:39,김선형 스틸,,
Q4,4:40,,함지훈 턴오버,
Q4,4:46,,게이지 프림 수비리바운드,
Q4,4:47,김선형 3점슛시도,,
Q4,5:00,,서명진 교체(IN),
Q4,5:00,,미구엘 안드레 옥존 교체(OUT),
Q4,5:00,,팀파울,
Q4,5:00,,게이지 프림 파울,
Q4,5:25,,함지훈 어시스트,
Q4,5:25,,한호빈 3점슛성공,
Q4,5:40,최원혁 2점슛성공,,
Q4,6:00,자밀 워니 수비리바운드,,
Q4,6:01,,함지훈 3점슛시도,
Q4,6:26,안영준 어시스트,,
Q4,6:26,최원혁 3점슛성공,,
Q4,6:49,,게이지 프림 어시스트,
Q4,6:49,,이우석 3점슛성공,
Q4,7:06,김선형 교체(IN),,
Q4,7:06,오재현 교체(OUT),,
Q4,7:06,팀파울,,
Q4,7:06,최원혁 파울,,
Q4,7:16,팀속공,,
Q4,7:16,자밀 워니 2점슛성공,,
Q4,7:18,자밀 워니 공격리바운드,,
Q4,7:19,오세근 2점슛시도,,
Q4,7:21,자밀 워니 수비리바운드,,
Q4,7:23,,게이지 프림 2점슛시도,
Q4,7:24,,게이지 프림 공격리바운드,
Q4,7:26,,미구엘 안드레 옥존 2점슛시도,
Q4,7:44,,함지훈 수비리바운드,
Q4,7:46,오재현 3점슛시도,,
Q4,8:05,,이우석 어시스트,
Q4,8:05,,미구엘 안드레 옥존 3점슛성공,
Q4,8:19,,함지훈 공격리바운드,
Q4,8:20,,미구엘 안드레 옥존 3점슛시도,
Q4,8:41,안영준 2점슛성공,,
Q4,8:43,안영준 공격리바운드,,
Q4,8:44,자밀 워니 3점슛시도,,
Q4,9:05,,함지훈 어시스트,
Q4,9:05,,게이지 프림 2점슛성공,
Q4,9:16,,미구엘 안드레 옥존 교체(IN),
Q4,9:16,,서명진 교체(OUT),
Q4,9:16,팀파울,,
Q4,9:16,최원혁 파울,,
Q4,9:16,,게이지 프림 공격리바운드,
Q4,9:17,,서명진 3점슛시도,
Q4,9:41,안영준 2점슛성공,,
Q4,게임시작,,,
Q4,10:00,,한호빈 교체(IN),
Q4,10:00,,게이지 프림 교체(IN),
Q4,10:00,,함지훈 교체(IN),
Q4,10:00,,이우석 교체(IN),
Q4,10:00,,서명진 교체(IN),
Q4,10:00,오세근 교체(IN),,
Q4,10:00,자밀 워니 교체(IN),,
Q4,10:00,오재현 교체(IN),,
Q4,10:00,안영준 교체(IN),,
Q4,10:00,최원혁 교체(IN),,
Q5,4쿼터 시작,,,
Q5,0:00,,한호빈 교체(OUT),
Q5,0:00,,숀 롱 교체(OUT),
Q5,0:00,,함지훈 교체(OUT),
Q5,0:00,,이우석 교체(OUT),
Q5,0:00,,서명진 교체(OUT),
Q5,0:00,자밀 워니 교체(OUT),,
Q5,0:00,오재현 교체(OUT),,
Q5,0:00,최부경 교체(OUT),,
Q5,0:00,안영준 교체(OUT),,
Q5,0:00,김선형 교체(OUT),,
Q5,게임종료,,,
Q5,0:01,김선형 2점슛시도,,
Q5,0:01,김선형 공격리바운드,,
Q5,0:03,자밀 워니 2점슛시도,,
Q5,0:04,오재현 스틸,,
Q5,0:06,,서명진 턴오버,
Q5,0:34,,작전시간,
Q5,0:34,팀속공,,
Q5,0:34,안영준 어시스트,,
Q5,0:34,자밀 워니 2점슛성공,,
Q5,0:35,자밀 워니 스틸,,
Q5,0:37,,함지훈 턴오버,
Q5,0:58,,작전시간,
Q5,0:58,최부경 자유투성공,,
Q5,0:58,최부경 자유투시도,,
Q5,0:58,,팀파울,
Q5,0:58,,이우석 파울자유투,
Q5,0:58,최부경 공격리바운드,,
Q5,0:58,자밀 워니 2점슛시도,,
Q5,1:09,작전시간,,
Q5,1:09,김선형 자유투성공,,
Q5,1:09,,팀파울,
Q5,1:09,,함지훈 기타파울 테크니컬 파울,
Q5,1:09,,함지훈 턴오버,
Q5,1:17,,숀 롱 수비리바운드,
Q5,1:19,자밀 워니 2점슛시도,,
Q5,1:44,,한호빈 어시스트,
Q5,1:44,,이우석 3점슛성공,
Q5,2:07,자밀 워니 2점슛성공,,
Q5,2:26,작전시간,,
Q5,2:26,,함지훈 자유투성공,
Q5,2:26,,한호빈 어시스트,
Q5,2:26,,함지훈 자유투성공,
Q5,2:26,팀파울,,
Q5,2:26,자밀 워니 파울자유투,,
Q5,2:50,안영준 어시스트,,
Q5,2:50,오재현 3점슛성공,,
Q5,3:05,,서명진 어시스트,
Q5,3:05,,이우석 3점슛성공,
Q5,3:28,,팀리바운드,
Q5,3:28,김선형 2점슛시도,,
Q5,3:35,,숀 롱 교체(IN),
Q5,3:35,,게이지 프림 교체(OUT),
Q5,3:35,,팀파울,
Q5,3:35,,게이지 프림 파울,
Q5,3:35,안영준 수비리바운드,,
Q5,3:36,,게이지 프림 2점슛시도,
Q5,3:37,,게이지 프림 공격리바운드,
Q5,3:37,오재현 블록,,
Q5,3:38,,함지훈 2점슛시도,
Q5,3:45,최부경 교체(IN),,
Q5,3:45,오세근 교체(OUT),,
Q5,3:45,오재현 교체(IN),,
Q5,3:45,최원혁 교체(OUT)  5반칙,,
Q5,3:45,팀파울,,
Q5,3:45,최원혁 파울,,
Q5,4:00,,서명진 수비리바운드,
Q5,4:02,김선형 3점슛시도,,
Q5,4:19,,팀속공,
Q5,4:19,,서명진 어시스트,
Q5,4:19,,게이지 프림 덩크슛성공,
Q5,4:23,,함지훈 스틸,
Q5,4:24,안영준 턴오버,,
Q5,4:39,,팀파울,
Q5,4:39,,한호빈 파울,
Q5,4:39,김선형 스틸,,
Q5,4:40,,함지훈 턴오버,
Q5,4:46,,게이지 프림 수비리바운드,
Q5,4:47,김선형 3점슛시도,,
Q5,5:00,,서명진 교체(IN),
Q5,5:00,,미구엘 안드레 옥존 교체(OUT),
Q5,5:00,,팀파울,
Q5,5:00,,게이지 프림 파울,
Q5,5:25,,함지훈 어시스트,
Q5,5:25,,한호빈 3점슛성공,
Q5,5:40,최원혁 2점슛성공,,
Q5,6:00,자밀 워니 수비리바운드,,
Q5,6:01,,함지훈 3점슛시도,
Q5,6:26,안영준 어시스트,,
Q5,6:26,최원혁 3점슛성공,,
Q5,6:49,,게이지 프림 어시스트,
Q5,6:49,,이우석 3점슛성공,
Q5,7:06,김선형 교체(IN),,
Q5,7:06,오재현 교체(OUT),,
Q5,7:06,팀파울,,
Q5,7:06,최원혁 파울,,
Q5,7:16,팀속공,,
Q5,7:16,자밀 워니 2점슛성공,,
Q5,7:18,자밀 워니 공격리바운드,,
Q5,7:19,오세근 2점슛시도,,
Q5,7:21,자밀 워니 수비리바운드,,
Q5,7:23,,게이지 프림 2점슛시도,
Q5,7:24,,게이지 프림 공격리바운드,
Q5,7:26,,미구엘 안드레 옥존 2점슛시도,
Q5,7:44,,함지훈 수비리바운드,
Q5,7:46,오재현 3점슛시도,,
Q5,8:05,,이우석 어시스트,
Q5,8:05,,미구엘 안드레 옥존 3점슛성공,
Q5,8:19,,함지훈 공격리바운드,
Q5,8:20,,미구엘 안드레 옥존 3점슛시도,
Q5,8:41,안영준 2점슛성공,,
Q5,8:43,안영준 공격리바운드,,
Q5,8:44,자밀 워니 3점슛시도,,
Q5,9:05,,함지훈 어시스트,
Q5,9:05,,게이지 프림 2점슛성공,
Q5,9:16,,미구엘 안드레 옥존 교체(IN),
Q5,9:16,,서명진 교체(OUT),
Q5,9:16,팀파울,,
Q5,9:16,최원혁 파울,,
Q5,9:16,,게이지 프림 공격리바운드,
Q5,9:17,,서명진 3점슛시도,
Q5,9:41,안영준 2점슛성공,,
Q5,게임시작,,,
Q5,10:00,,한호빈 교체(IN),
Q5,10:00,,게이지 프림 교체(IN),
Q5,10:00,,함지훈 교체(IN),
Q5,10:00,,이우석 교체(IN),
Q5,10:00,,서명진 교체(IN),
Q5,10:00,오세근 교체(IN),,
Q5,10:00,자밀 워니 교체(IN),,
Q5,10:00,오재현 교체(IN),,
Q5,10:00,안영준 교체(IN),,
Q5,10:00,최원혁 교체(IN),,
https://kbl.or.kr/match/record/S45G01N86/1,,,,
Q1,1쿼터 시작,,,
Q1,0:00,,대릴 먼로 교체(OUT),
Q1,0:00,,전성현 교체(OUT),
Q1,0:00,,이경도 교체(OUT),
Q1,0:00,,정인덕 교체(OUT),
Q1,0:00,,장민국 교체(OUT),
Q1,0:00,이승현 교체(OUT),,
Q1,0:00,디온테 버튼 교체(OUT),,
Q1,0:00,정창영 교체(OUT),,
Q1,0:00,허웅 교체(OUT),,
Q1,0:00,이호현 교체(OUT),,
Q1,게임종료,,,
Q1,0:01,허웅 3점슛시도,,
Q1,0:01,,전성현 3점슛성공,
Q1,0:22,디온테 버튼 어시스트,,
Q1,0:22,이승현 2점슛성공,,
Q1,0:29,,팀파울,
Q1,0:29,,대릴 먼로 파울,
Q1,0:42,,전성현 3점슛성공,
Q1,0:54,,대릴 먼로 수비리바운드,
Q1,0:56,허웅 2점슛시도,,
Q1,1:02,,장민국 교체(IN),
Q1,1:02,,박정현 교체(OUT),
Q1,1:14,,정인덕 교체(IN),
Q1,1:14,,허일영 교체(OUT),
Q1,1:14,,전성현 교체(IN),
Q1,1:14,,유기상 교체(OUT),
Q1,1:14,디온테 버튼 교체(IN),,
Q1,1:14,리온 윌리엄스 교체(OUT),,
Q1,1:14,,대릴 먼로 교체(IN),
Q1,1:14,,아셈 마레이 교체(OUT),
Q1,1:14,,아셈 마레이 자유투성공,
Q1,1:14,,아셈 마레이 자유투시도,
Q1,1:14,,박정현 교체(IN),
Q1,1:14,,칼 타마요 교체(OUT),
Q1,1:14,,이경도 교체(IN),
Q1,1:14,,양준석 교체(OUT),
Q1,1:14,리온 윌리엄스 파울자유투,,
Q1,1:36,이호현 2점슛성공,,
Q1,1:36,이호현 공격리바운드,,
Q1,1:39,정창영 3점슛시도,,
Q1,1:46,리온 윌리엄스 수비리바운드,,
Q1,1:48,,칼 타마요 3점슛시도,
Q1,1:58,,양준석 수비리바운드,
Q1,2:00,허웅 2점슛시도,,
Q1,2:10,,아셈 마레이 2점슛성공,
Q1,2:27,,칼 타마요 수비리바운드,
Q1,2:29,리온 윌리엄스 2점슛시도,,
Q1,2:55,,칼 타마요 어시스트,
Q1,2:55,,아셈 마레이 2점슛성공,
